51,0.5627363546514595
55,0.539466296696719
56,0.5392110916742842
40,0.5835100434776557
45,0.5734967264155758
39,0.5884378204563065
42,0.5777656104272132
22,0.6171971064390547
21,0.618343208994353
10,0.6241108425013804
6,0.6259575988455452
19,0.6185380928296669
15,0.6197769972113051
4,0.6267232139128498
1,0.6278832367420991
44,0.5744804257747792
43,0.5750882777373059
27,0.6040331673727339
26,0.6049008644490124
48,0.5715803687016561
46,0.5728378334485623
29,0.602274572763592
28,0.6029102652740206
59,0.5234347811964939
58,0.523462621744396
53,0.5608663978507097
52,0.5609406393117816
20,0.6183849698162059
17,0.6192341065272164
7,0.6258787172931564
3,0.6271037014008436
25,0.6162737282669722
13,0.6220135212260978
23,0.6170532636082278
9,0.6242129245103544
47,0.5722624621252547
30,0.6018940852755982
50,0.5702579426763119
34,0.5992631534988608
60,0.5225485237549475
54,0.5584767508224562
24,0.6169465415079369
12,0.623182824237981
49,0.5708147536343515
37,0.5976205611726438
38,0.5967992650095354
18,0.6192294664358995
16,0.6195728331933572
31,0.6010217481080028
35,0.5986738619016022
32,0.6007665430855679
33,0.6005113380631331
5,0.6265979314472909
2,0.6276929929981022
11,0.6234380292604158
8,0.6251919837782407
36,0.5981263702420277
14,0.6202596330852098
57,0.5347288128584348
41,0.5790835879079448
