60,0.3699186991869919
56,0.556910569105691
56,0.556910569105691
29,0.7682926829268293
45,0.7276422764227642
39,0.7479674796747967
50,0.7154471544715447
19,0.7845528455284553
41,0.7439024390243902
25,0.7723577235772358
50,0.7154471544715447
22,0.7804878048780488
39,0.7479674796747967
25,0.7723577235772358
50,0.7154471544715447
25,0.7723577235772358
12,0.8008130081300813
29,0.7682926829268293
7,0.8130081300813008
29,0.7682926829268293
11,0.8048780487804879
22,0.7804878048780488
5,0.8211382113821138
45,0.7276422764227642
29,0.7682926829268293
44,0.7317073170731707
15,0.7926829268292683
17,0.7886178861788617
41,0.7439024390243902
29,0.7682926829268293
48,0.7195121951219512
19,0.7845528455284553
17,0.7886178861788617
15,0.7926829268292683
13,0.7967479674796748
25,0.7723577235772358
19,0.7845528455284553
8,0.8089430894308943
8,0.8089430894308943
24,0.7764227642276422
29,0.7682926829268293
13,0.7967479674796748
6,0.8170731707317073
8,0.8089430894308943
4,0.8252032520325203
3,0.8333333333333334
1,0.8373983739837398
1,0.8373983739837398
56,0.556910569105691
56,0.556910569105691
47,0.7235772357723578
54,0.7032520325203252
43,0.7398373983739838
48,0.7195121951219512
29,0.7682926829268293
38,0.7560975609756098
37,0.7601882110869038
36,0.7643548777535706
55,0.621614015976761
53,0.7121489954006294
